ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1451,Arizona,Maricopa,Chandler,33.330091,-111.863156
1452,Arizona,Maricopa,"Chandler Heights",33.211944,-111.685556
1453,Arizona,Apache,Chinle,36.130367,-109.603693
1454,Arizona,Yavapai,"Chino Valley",34.775739,-112.473099
1455,Arizona,Mohave,Chloride,35.414444,-114.198611
1456,Arizona,Navajo,Cibecue,34.044722,-110.484722
1457,Arizona,"La Paz",Cibola,33.614886,-114.512204
1458,Arizona,Yavapai,Clarkdale,34.747793,-112.033417
1459,Arizona,Navajo,"Clay Springs",34.361667,-110.294722
1460,Arizona,Gila,Claypool,33.411111,-110.841944
1461,Arizona,Greenlee,Clifton,33.132343,-109.246199
1462,Arizona,Cochise,Cochise,32.097891,-109.92393
1463,Arizona,Mohave,"Colorado City",36.976266,-112.952427
1464,Arizona,Apache,Concho,34.445787,-109.674096
1465,Arizona,Yavapai,Congress,34.176425,-112.76801
1466,Arizona,Pinal,Coolidge,32.957399,-111.534378
